age,job,marital,education,balance,housing,loan,default,campaign,pdays,previous,poutcome,conversion
27,blue-collar,single,secondary,2486,1,0,0,1,999,0,unknown,1
36,entrepreneur,married,tertiary,1423,1,0,0,1,999,0,unknown,0
36,student,single,unknown,36,1,0,0,1,999,0,unknown,0
51,services,married,unknown,224,1,0,0,3,999,0,unknown,0
50,technician,married,secondary,1541,1,0,0,1,999,0,unknown,0
48,management,divorced,secondary,1598,1,0,0,1,999,0,unknown,0
44,blue-collar,married,primary,77,1,0,0,1,999,0,unknown,0
34,technician,divorced,tertiary,1242,1,0,0,3,999,0,unknown,0
48,management,married,tertiary,1533,0,0,0,1,999,0,unknown,0
46,admin.,divorced,secondary,1939,1,0,0,1,999,0,unknown,0
51,blue-collar,married,secondary,2237,1,0,0,1,999,0,unknown,0
58,retired,married,secondary,32948,0,0,0,2,999,0,unknown,0
35,blue-collar,married,secondary,765,1,0,0,8,999,0,unknown,0
45,technician,single,tertiary,1403,1,0,0,1,999,0,unknown,0
53,self-employed,married,tertiary,451,1,0,0,2,999,0,unknown,0
50,self-employed,married,secondary,6174,1,1,0,1,999,0,unknown,0
42,blue-collar,married,primary,984,1,0,0,1,999,0,unknown,0
48,management,married,primary,1910,1,0,0,2,999,0,unknown,0
47,technician,married,secondary,72,0,0,0,1,999,0,unknown,0
56,blue-collar,married,secondary,249,1,0,0,2,999,0,unknown,1
42,blue-collar,married,secondary,-972,1,0,0,1,999,0,unknown,0
54,technician,married,secondary,-939,1,0,0,1,999,0,unknown,0
53,blue-collar,married,primary,436,1,0,0,1,999,0,unknown,0
40,admin.,married,secondary,451,1,1,0,1,999,0,unknown,0
37,blue-collar,married,secondary,11953,1,1,0,1,999,0,unknown,0
26,admin.,single,tertiary,3672,1,0,0,5,999,0,unknown,0
46,blue-collar,married,secondary,176,0,0,0,1,999,0,unknown,0
46,self-employed,married,secondary,0,0,0,0,1,999,0,unknown,0
45,technician,married,secondary,0,1,0,0,1,999,0,unknown,0
56,admin.,married,secondary,1504,1,0,0,2,999,0,unknown,0
36,blue-collar,married,secondary,722,1,0,0,7,999,0,unknown,0
40,technician,married,secondary,1269,1,0,0,1,999,0,unknown,0
32,admin.,married,tertiary,118,0,0,0,10,999,0,unknown,0
31,blue-collar,married,secondary,1017,1,0,0,3,999,0,unknown,0
56,blue-collar,married,primary,551,0,0,0,1,999,0,unknown,0
23,services,single,secondary,0,1,0,0,4,999,0,unknown,0
29,unknown,single,unknown,209,0,0,0,6,999,0,unknown,0
50,technician,married,secondary,841,1,0,0,2,999,0,unknown,0
39,services,married,secondary,1099,0,0,0,6,999,0,unknown,0
55,management,married,tertiary,505,1,1,0,2,999,0,unknown,0
35,self-employed,married,secondary,0,1,0,0,6,999,0,unknown,0
51,services,married,secondary,-178,1,1,0,1,999,0,unknown,0
33,technician,single,tertiary,538,1,0,0,2,999,0,unknown,0
44,blue-collar,married,secondary,2523,1,0,0,2,999,0,unknown,0
44,services,married,secondary,744,1,0,0,1,999,0,unknown,0
52,self-employed,married,secondary,-488,1,0,0,1,999,0,unknown,0
45,unemployed,divorced,secondary,3354,1,0,0,1,999,0,unknown,1
32,services,single,secondary,187,1,0,0,1,999,0,unknown,0
40,management,married,tertiary,832,1,1,0,1,999,0,unknown,0
38,technician,single,secondary,2079,1,1,0,1,999,0,unknown,0
53,technician,divorced,secondary,1301,1,0,0,1,999,0,unknown,0
26,technician,single,tertiary,77,1,0,0,2,999,0,unknown,0
33,technician,married,secondary,1072,0,1,0,2,999,0,unknown,0
44,blue-collar,married,unknown,15578,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,809,1,1,0,1,999,0,unknown,0
44,technician,married,secondary,13761,1,0,0,1,999,0,unknown,0
42,blue-collar,married,secondary,790,1,0,0,2,999,0,unknown,0
58,unemployed,married,secondary,4497,1,0,0,1,999,0,unknown,0
43,services,married,secondary,-456,1,0,0,4,999,0,unknown,0
39,management,married,primary,1749,1,0,0,1,999,0,unknown,0
32,management,single,tertiary,537,0,0,0,3,999,0,unknown,0
29,management,married,tertiary,1474,1,1,0,3,999,0,unknown,0
41,services,married,secondary,1545,1,0,0,3,999,0,unknown,0
44,blue-collar,married,secondary,776,1,0,0,1,999,0,unknown,0
36,technician,married,secondary,1286,1,1,0,1,999,0,unknown,0
34,technician,married,tertiary,285,1,1,0,4,999,0,unknown,0
35,blue-collar,married,primary,-1489,1,1,1,1,999,0,unknown,0
57,technician,single,secondary,806,1,0,0,1,999,0,unknown,0
42,admin.,single,unknown,297,1,0,0,1,999,0,unknown,0
40,technician,single,primary,340,1,0,0,1,999,0,unknown,0
35,technician,single,tertiary,130,1,0,0,1,999,0,unknown,0
46,technician,married,secondary,1307,1,0,0,1,999,0,unknown,0
44,blue-collar,married,secondary,6491,1,0,0,1,999,0,unknown,0
31,blue-collar,single,secondary,2137,0,0,0,1,999,0,unknown,0
26,services,married,secondary,611,1,0,0,2,999,0,unknown,0
51,technician,married,secondary,2402,1,0,0,1,999,0,unknown,0
42,management,married,secondary,2608,1,0,0,1,999,0,unknown,0
41,services,single,tertiary,285,1,1,0,1,999,0,unknown,0
45,technician,married,secondary,59,1,0,0,2,999,0,unknown,0
52,retired,married,secondary,1052,1,0,0,1,999,0,unknown,0
52,management,married,tertiary,1177,1,0,0,1,999,0,unknown,0
41,management,married,secondary,689,1,0,0,1,999,0,unknown,0
47,unemployed,married,secondary,351,1,1,0,1,999,0,unknown,0
39,blue-collar,married,primary,-388,1,0,0,1,999,0,unknown,0
52,technician,married,secondary,22755,1,0,0,2,999,0,unknown,0
48,management,divorced,tertiary,-625,1,0,1,2,999,0,unknown,0
39,technician,divorced,secondary,1270,1,0,0,4,999,0,unknown,0
30,services,married,secondary,699,1,0,0,1,999,0,unknown,0
40,admin.,married,secondary,0,1,1,0,3,999,0,unknown,0
51,blue-collar,divorced,unknown,10287,1,0,0,1,999,0,unknown,0
51,management,married,tertiary,0,1,1,0,5,999,0,unknown,0
45,blue-collar,married,primary,180,1,1,0,1,999,0,unknown,0
39,self-employed,married,primary,185,1,0,0,3,999,0,unknown,0
36,blue-collar,married,secondary,439,1,0,0,2,999,0,unknown,0
28,blue-collar,married,primary,10045,1,0,0,4,999,0,unknown,0
43,self-employed,married,unknown,6,1,0,0,2,999,0,unknown,0
48,blue-collar,married,secondary,5241,1,0,0,1,999,0,unknown,0
60,blue-collar,divorced,secondary,0,1,0,0,1,999,0,unknown,1
41,technician,married,tertiary,816,1,1,0,1,999,0,unknown,0
37,technician,single,secondary,3,1,0,0,1,999,0,unknown,0
33,technician,married,secondary,2099,1,1,0,3,999,0,unknown,0
48,blue-collar,married,unknown,100,1,0,0,1,999,0,unknown,0
50,technician,married,secondary,7098,1,0,0,1,999,0,unknown,0
49,admin.,divorced,secondary,266,1,0,0,2,999,0,unknown,0
47,blue-collar,married,secondary,7985,1,0,0,1,999,0,unknown,0
47,blue-collar,married,secondary,812,1,0,0,1,999,0,unknown,0
41,blue-collar,single,unknown,961,1,0,0,1,999,0,unknown,0
52,technician,married,unknown,9687,1,0,0,1,999,0,unknown,0
48,unemployed,married,primary,551,1,0,0,2,999,0,unknown,0
39,blue-collar,married,secondary,-16,0,0,1,2,999,0,unknown,0
31,technician,married,tertiary,8,0,0,0,5,999,0,unknown,0
35,services,single,secondary,918,1,0,0,1,999,0,unknown,0
33,services,married,secondary,-49,1,0,0,2,999,0,unknown,0
30,admin.,divorced,primary,1032,1,0,0,5,999,0,unknown,0
23,technician,married,secondary,8254,1,0,0,3,999,0,unknown,0
42,services,married,primary,91,1,0,0,7,999,0,unknown,0
32,services,married,secondary,250,1,0,0,1,999,0,unknown,0
50,services,married,primary,1132,1,0,0,1,999,0,unknown,0
36,technician,married,secondary,1466,1,0,0,1,999,0,unknown,0
51,entrepreneur,divorced,unknown,-57,1,0,0,1,999,0,unknown,0
39,technician,single,secondary,822,1,1,0,3,999,0,unknown,0
54,management,married,tertiary,2452,1,0,0,3,999,0,unknown,0
36,self-employed,single,primary,235,1,0,0,9,999,0,unknown,0
26,technician,single,tertiary,8839,1,0,0,3,999,0,unknown,0
30,blue-collar,married,primary,1127,1,0,0,1,999,0,unknown,0
28,services,single,secondary,1736,1,0,0,3,999,0,unknown,0
35,technician,married,secondary,295,1,0,0,2,999,0,unknown,0
33,services,married,secondary,931,1,0,0,3,999,0,unknown,0
25,services,single,secondary,2798,1,0,0,2,999,0,unknown,0
38,admin.,single,secondary,2345,1,0,0,2,999,0,unknown,0
37,blue-collar,married,secondary,-141,1,1,0,3,999,0,unknown,0
57,blue-collar,married,secondary,-353,0,1,0,3,999,0,unknown,0
35,blue-collar,married,secondary,628,1,0,0,2,999,0,unknown,0
31,blue-collar,married,primary,490,1,0,0,2,999,0,unknown,0
55,services,divorced,secondary,218,1,0,0,2,999,0,unknown,0
51,blue-collar,married,primary,3170,1,0,0,1,999,0,unknown,0
56,technician,married,secondary,589,1,0,0,2,999,0,unknown,1
50,services,divorced,secondary,28,1,1,0,2,999,0,unknown,0
36,management,single,tertiary,6450,1,0,0,1,999,0,unknown,0
40,technician,married,secondary,2715,1,0,0,2,999,0,unknown,0
28,technician,single,secondary,1,1,0,0,3,999,0,unknown,0
37,admin.,single,secondary,3049,1,1,0,1,999,0,unknown,0
44,management,married,secondary,27,1,0,0,1,999,0,unknown,0
36,self-employed,single,secondary,3670,1,0,0,2,999,0,unknown,0
49,technician,married,secondary,2497,1,0,0,1,999,0,unknown,0
38,admin.,married,secondary,-762,0,0,0,1,999,0,unknown,0
50,blue-collar,married,primary,414,1,0,0,1,999,0,unknown,0
44,services,married,secondary,361,1,0,0,1,999,0,unknown,0
37,blue-collar,married,secondary,672,1,0,0,2,999,0,unknown,0
36,blue-collar,married,secondary,959,1,0,0,4,999,0,unknown,0
33,blue-collar,married,secondary,-416,1,0,0,2,999,0,unknown,0
49,services,married,primary,5737,1,0,0,2,999,0,unknown,0
45,admin.,married,primary,895,1,0,0,2,999,0,unknown,0
51,blue-collar,divorced,primary,-413,1,0,0,4,999,0,unknown,0
50,management,married,unknown,914,1,0,0,3,999,0,unknown,0
53,blue-collar,married,unknown,1202,1,0,0,2,999,0,unknown,0
58,blue-collar,married,primary,0,1,0,0,2,999,0,unknown,0
51,services,married,unknown,5801,1,0,0,2,999,0,unknown,0
43,technician,single,secondary,799,1,1,0,3,999,0,unknown,0
43,technician,married,secondary,5342,1,0,0,2,999,0,unknown,0
41,blue-collar,married,primary,943,1,0,0,3,999,0,unknown,0
33,management,married,tertiary,455,1,1,0,10,999,0,unknown,0
32,admin.,married,secondary,340,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,5310,1,0,0,1,999,0,unknown,0
39,technician,single,secondary,556,1,0,0,1,999,0,unknown,0
45,admin.,married,secondary,-261,1,0,0,1,999,0,unknown,0
39,blue-collar,married,primary,481,1,0,0,1,999,0,unknown,0
41,admin.,single,secondary,2015,1,0,0,10,999,0,unknown,0
52,blue-collar,married,secondary,691,1,0,0,1,999,0,unknown,0
46,admin.,single,secondary,1544,1,0,0,1,999,0,unknown,0
35,blue-collar,single,secondary,219,1,1,0,1,999,0,unknown,0
36,admin.,married,tertiary,828,1,0,0,1,999,0,unknown,0
35,admin.,divorced,secondary,356,1,0,0,1,999,0,unknown,0
53,management,divorced,tertiary,195,1,0,0,1,999,0,unknown,0
52,management,single,tertiary,2076,1,0,0,1,999,0,unknown,0
41,services,married,secondary,2399,1,0,0,2,999,0,unknown,0
56,management,married,secondary,0,1,0,0,1,999,0,unknown,0
37,blue-collar,married,secondary,1731,1,1,0,4,999,0,unknown,0
35,management,married,secondary,97,1,0,0,4,999,0,unknown,0
33,blue-collar,single,primary,127,1,0,0,2,999,0,unknown,1
39,management,married,tertiary,0,1,0,0,2,999,0,unknown,0
40,blue-collar,married,secondary,0,1,1,0,3,999,0,unknown,0
53,services,married,secondary,1788,1,0,0,2,999,0,unknown,0
34,admin.,married,secondary,1365,1,0,0,2,999,0,unknown,0
35,management,married,secondary,1,1,0,0,2,999,0,unknown,0
46,unemployed,married,secondary,2940,1,0,0,2,999,0,unknown,0
42,management,married,tertiary,-1485,1,0,0,2,999,0,unknown,0
42,management,married,tertiary,8794,1,0,0,3,999,0,unknown,0
41,blue-collar,married,secondary,239,0,0,0,2,999,0,unknown,0
27,management,single,tertiary,12956,1,0,0,3,999,0,unknown,1
49,management,married,secondary,367,1,0,0,6,999,0,unknown,0
35,admin.,divorced,secondary,869,1,0,0,1,999,0,unknown,0
45,blue-collar,married,secondary,1778,1,0,0,5,999,0,unknown,0
49,entrepreneur,married,primary,3112,1,0,0,3,999,0,unknown,0
36,technician,married,primary,4585,1,0,0,3,999,0,unknown,0
40,admin.,married,secondary,223,1,0,0,1,999,0,unknown,0
33,student,single,tertiary,254,1,0,0,13,999,0,unknown,0
48,blue-collar,married,primary,219,1,0,0,4,999,0,unknown,0
60,technician,divorced,tertiary,1900,1,0,0,3,999,0,unknown,0
39,blue-collar,single,secondary,885,1,0,0,7,999,0,unknown,0
36,management,married,tertiary,-1312,1,1,0,4,999,0,unknown,0
38,technician,divorced,secondary,1294,1,0,0,1,999,0,unknown,0
50,technician,married,unknown,1268,1,1,0,2,999,0,unknown,0
30,admin.,married,secondary,873,1,0,0,3,999,0,unknown,1
39,blue-collar,married,secondary,11,0,0,0,2,999,0,unknown,0
43,admin.,divorced,secondary,3350,1,1,0,1,999,0,unknown,0
40,services,married,secondary,-116,1,0,0,3,999,0,unknown,0
27,services,single,secondary,2457,1,0,0,4,999,0,unknown,0
44,management,married,tertiary,612,1,0,0,2,999,0,unknown,0
32,blue-collar,single,secondary,7712,1,1,0,4,999,0,unknown,0
42,blue-collar,married,unknown,1123,1,0,0,3,999,0,unknown,0
55,management,married,tertiary,856,1,1,0,4,999,0,unknown,0
45,blue-collar,married,primary,19,1,0,0,2,999,0,unknown,0
51,management,divorced,secondary,3348,1,0,0,2,999,0,unknown,0
37,management,married,tertiary,21,1,0,0,2,999,0,unknown,0
48,technician,married,secondary,256,1,0,0,4,999,0,unknown,0
34,management,divorced,tertiary,500,1,0,0,1,999,0,unknown,0
33,technician,married,tertiary,16992,1,0,0,1,999,0,unknown,0
30,admin.,married,secondary,2931,1,0,0,3,999,0,unknown,0
39,technician,married,secondary,3032,0,0,0,1,999,0,unknown,0
33,blue-collar,single,unknown,12,1,0,0,4,999,0,unknown,0
24,student,single,secondary,2530,1,0,0,5,999,0,unknown,0
41,unknown,single,secondary,646,1,0,0,2,999,0,unknown,0
35,admin.,divorced,secondary,45,1,0,0,1,999,0,unknown,0
28,technician,married,secondary,1180,1,0,0,3,999,0,unknown,0
38,blue-collar,married,primary,498,1,0,0,2,999,0,unknown,0
50,management,divorced,tertiary,738,1,1,0,1,999,0,unknown,0
56,technician,married,primary,675,1,0,0,1,999,0,unknown,0
34,management,married,tertiary,581,1,0,0,1,999,0,unknown,0
41,entrepreneur,married,tertiary,1065,1,1,0,1,999,0,unknown,0
34,admin.,single,secondary,10,0,1,0,3,999,0,unknown,0
51,blue-collar,married,primary,1491,1,0,0,3,999,0,unknown,0
49,management,married,tertiary,-151,1,0,0,2,999,0,unknown,0
30,blue-collar,married,primary,179,1,0,0,2,999,0,unknown,0
45,blue-collar,divorced,primary,594,1,0,0,2,999,0,unknown,1
38,technician,married,secondary,381,1,0,0,2,999,0,unknown,0
50,management,married,tertiary,2488,1,0,0,2,999,0,unknown,0
31,technician,married,secondary,222,1,0,0,4,999,0,unknown,0
41,blue-collar,married,primary,-252,1,0,0,5,999,0,unknown,0
35,management,single,tertiary,870,1,0,0,6,999,0,unknown,0
50,admin.,married,primary,429,0,0,0,2,999,0,unknown,0
29,student,single,secondary,1093,1,0,0,2,999,0,unknown,0
46,blue-collar,married,primary,684,1,0,0,2,999,0,unknown,0
42,entrepreneur,married,secondary,0,1,1,0,3,999,0,unknown,0
43,blue-collar,single,secondary,747,0,0,0,2,999,0,unknown,0
30,management,married,tertiary,623,1,0,0,5,999,0,unknown,0
38,blue-collar,married,primary,1131,1,0,0,3,999,0,unknown,0
35,management,married,tertiary,1550,1,0,0,2,999,0,unknown,0
45,management,married,tertiary,1929,1,0,0,15,999,0,unknown,0
41,housemaid,divorced,tertiary,9767,1,0,0,2,999,0,unknown,0
52,technician,married,secondary,963,1,0,0,2,999,0,unknown,0
38,services,divorced,primary,92,1,1,0,3,999,0,unknown,0
40,housemaid,married,tertiary,795,1,0,0,3,999,0,unknown,0
31,blue-collar,married,primary,3283,1,0,0,5,999,0,unknown,0
42,technician,married,secondary,-158,1,0,0,3,999,0,unknown,0
36,services,married,secondary,0,0,0,0,2,999,0,unknown,0
36,management,single,tertiary,891,1,0,0,5,999,0,unknown,0
33,technician,married,secondary,1844,1,0,0,3,999,0,unknown,0
39,blue-collar,divorced,secondary,94,1,0,0,1,999,0,unknown,0
37,management,married,tertiary,-113,1,0,0,3,999,0,unknown,0
49,blue-collar,married,secondary,0,1,0,0,2,999,0,unknown,0
37,technician,married,tertiary,472,1,0,0,3,999,0,unknown,0
38,blue-collar,married,unknown,976,1,0,0,2,999,0,unknown,0
33,blue-collar,married,primary,233,1,0,0,1,999,0,unknown,0
35,blue-collar,married,secondary,807,1,0,0,3,999,0,unknown,0
45,admin.,married,secondary,142,1,1,0,3,999,0,unknown,0
32,management,single,tertiary,1731,1,1,0,3,999,0,unknown,0
55,retired,married,secondary,2749,1,1,0,2,999,0,unknown,0
43,management,married,tertiary,-3372,1,0,1,2,999,0,unknown,0
40,blue-collar,married,secondary,100,1,0,0,2,999,0,unknown,0
34,technician,married,secondary,149,1,0,0,2,999,0,unknown,0
55,retired,divorced,primary,53,1,0,0,2,999,0,unknown,0
58,blue-collar,married,primary,5788,0,0,0,2,999,0,unknown,0
37,admin.,married,secondary,99,1,0,0,2,999,0,unknown,0
45,blue-collar,married,secondary,90,1,0,0,6,999,0,unknown,0
28,services,single,secondary,6332,1,0,0,4,999,0,unknown,0
25,blue-collar,single,secondary,1429,1,0,0,3,999,0,unknown,0
39,management,single,secondary,835,1,0,0,4,999,0,unknown,0
46,blue-collar,married,primary,-169,0,1,0,3,999,0,unknown,0
39,admin.,married,secondary,0,0,0,1,3,999,0,unknown,0
31,student,single,tertiary,479,1,0,0,12,999,0,unknown,0
47,admin.,married,secondary,869,1,0,0,2,999,0,unknown,0
54,blue-collar,divorced,secondary,0,1,1,0,2,999,0,unknown,0
29,blue-collar,single,secondary,-125,1,0,0,3,999,0,unknown,0
38,blue-collar,single,secondary,522,1,0,0,2,999,0,unknown,0
29,technician,single,secondary,404,1,0,0,2,999,0,unknown,0
31,management,single,tertiary,524,1,1,0,2,999,0,unknown,0
36,management,single,tertiary,0,1,0,0,6,999,0,unknown,0
34,technician,divorced,secondary,-276,1,0,0,3,999,0,unknown,0
54,management,married,tertiary,107,1,0,0,3,999,0,unknown,0
56,blue-collar,married,primary,1798,1,0,0,3,999,0,unknown,0
31,management,single,tertiary,457,1,0,0,9,999,0,unknown,0
28,management,single,tertiary,1086,1,0,0,2,999,0,unknown,0
58,management,married,tertiary,4265,1,0,0,2,999,0,unknown,0
45,admin.,married,secondary,5244,1,0,0,16,999,0,unknown,0
37,admin.,single,secondary,0,1,0,0,4,999,0,unknown,0
47,blue-collar,married,secondary,0,1,0,0,2,999,0,unknown,0
47,blue-collar,married,secondary,762,1,0,0,3,999,0,unknown,0
41,blue-collar,married,secondary,51,1,0,0,22,999,0,unknown,0
52,unemployed,married,secondary,32,1,0,0,5,999,0,unknown,0
42,technician,married,secondary,2,0,0,0,2,999,0,unknown,0
48,admin.,married,tertiary,960,1,0,0,3,999,0,unknown,0
32,technician,divorced,secondary,211,1,1,0,4,999,0,unknown,0
31,admin.,single,secondary,0,1,1,0,3,999,0,unknown,0
59,technician,married,primary,3163,1,0,0,2,999,0,unknown,0
45,housemaid,married,secondary,1041,1,0,0,3,999,0,unknown,0
38,blue-collar,married,primary,714,1,0,0,3,999,0,unknown,0
56,services,married,secondary,705,1,0,0,2,999,0,unknown,0
37,blue-collar,married,primary,1053,1,0,0,2,999,0,unknown,0
29,management,married,tertiary,1366,1,0,0,3,999,0,unknown,0
40,blue-collar,divorced,unknown,1171,1,0,0,2,999,0,unknown,0
59,retired,married,secondary,9976,1,0,0,2,999,0,unknown,0
29,blue-collar,single,secondary,-20,1,0,0,2,999,0,unknown,1
25,unemployed,married,secondary,285,1,0,0,2,999,0,unknown,0
51,blue-collar,married,primary,844,1,0,0,3,999,0,unknown,0
38,management,divorced,tertiary,4692,1,0,0,2,999,0,unknown,1
42,blue-collar,married,secondary,205,1,1,0,2,999,0,unknown,0
32,blue-collar,married,secondary,298,1,0,0,7,999,0,unknown,0
31,services,single,secondary,203,1,0,0,3,999,0,unknown,0
34,blue-collar,married,primary,1031,1,0,0,3,999,0,unknown,1
43,technician,married,secondary,-235,1,1,0,2,999,0,unknown,0
42,admin.,single,primary,629,1,0,0,3,999,0,unknown,0
30,blue-collar,married,secondary,125,1,0,0,2,999,0,unknown,0
53,blue-collar,married,primary,95,1,0,0,3,999,0,unknown,0
48,blue-collar,married,unknown,2201,1,0,0,2,999,0,unknown,0
32,management,single,tertiary,406,0,0,0,24,999,0,unknown,0
29,blue-collar,single,secondary,0,1,0,0,4,999,0,unknown,0
27,technician,single,secondary,357,1,0,0,3,999,0,unknown,0
39,blue-collar,married,primary,0,0,0,0,5,999,0,unknown,0
40,blue-collar,married,secondary,271,1,0,0,2,999,0,unknown,0
40,management,married,secondary,1576,1,1,0,3,999,0,unknown,0
46,blue-collar,married,secondary,0,1,0,0,2,999,0,unknown,0
34,services,married,secondary,88,1,1,0,2,999,0,unknown,0
58,technician,married,secondary,4299,1,0,0,3,999,0,unknown,0
49,blue-collar,married,primary,287,1,0,0,2,999,0,unknown,0
30,blue-collar,married,secondary,486,1,0,0,3,999,0,unknown,1
